id,scientific_name,kingdom,phylum,class,order,family,genus,specific_epithet,taxonomic_status,threat_status,coordinates,display_name,town,state_district,country,temperature,humidity
5216664,Atelopus laetissimus,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,laetissimus,Válido,EN,"[(10.918577, -73.907789), (11.022723, -74.175589), (11.03131, -74.111127), (11.150973, -74.14097), (10.919936, -74.16942), (10.920641, -74.127331), (10.933942, -74.023434), (10.964684, -74.142695), (10.931096, -74.158303), (10.889891, -74.170282), (10.997053, -74.094505), (10.90638, -74.115577), (10.889858, -74.184426), (10.999728, -74.110285), (10.902012, -74.0681), (10.824506, -74.125123), (10.863866, -74.179535), (10.838039, -74.039564), (10.974269, -74.074921), (10.997316, -74.177022), (10.887171, -74.1789), (10.866189, -74.122601), (10.952078, -74.064237), (10.987033, -74.030559), (10.869083, -74.125984), (10.856526, -74.144994), (10.940161, -74.013171), (10.807349, -74.04699), (10.810174, -74.030839), (10.927274, -74.157553), (10.879935, -74.070422), (10.920326, -74.074109), (10.824344, -74.101557), (10.988972, -73.856029), (11.135436, -74.165511), (11.03262, -74.040635), (11.135286, -74.196425), (11.180597, -74.147154), (11.140297, -74.113051), (11.063267, -74.103786), (11.189181, -74.015979), (11.052728, -74.045401), (11.036237, -74.159039), (11.079585, -74.066482), (10.639701, -73.895651), (10.835575, -73.891649), (11.191146, -73.543905), (11.08309, -74.034486), (11.114307, -74.136776), (11.112267, -74.044519), (10.9004, -74.0007), (10.9004, -74.0007), (10.9004, -74.0007), (10.9004, -74.0007), (10.9004, -74.0007), (10.9004, -74.0007), (10.9004, -74.0007), (10.9004, -74.0007), (10.9004, -74.0007), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (10.923, -73.9455), (10.923, -73.9455), (11.0288, -73.976), (11.0288, -73.976), (11.0288, -73.976), (10.907, -73.9631), (11.11069, -74.0451), (11.11069, -74.0451), (11.11069, -74.0451), (11.11069, -74.0451), (11.11069, -74.0451), (11.1124, -74.07), (11.1124, -74.07), (11.0, -73.5), (11.0, -73.5)]","Ciénaga, Magdalena, RAP Caribe, Colombia",Ciénaga,,Colombia,19.09590909090906,85.55681818181819
5216655,Atelopus longibrachius,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,longibrachius,Válido,EN,[],,,,,,
5216631,Atelopus lozanoi,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,lozanoi,Válido,EN,"[(4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.73637, -73.875), (4.73637, -73.875), (4.73637, -73.875), (4.73637, -73.875), (4.73637, -73.875), (4.73637, -73.875), (4.73637, -73.875)]","251208, El Manzano, Zona 1 La Calera, La Calera, Guavio, Cundinamarca, RAP (Especial) Central, Colombia",,Guavio,Colombia,8.621578947368418,94.0
10746797,Atelopus marinkellei,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,marinkellei,Válido,EN,[],,,,,,
5216668,Atelopus minutulus,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,minutulus,Válido,CR,"[(4.17287, -73.816), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.15459, -73.8103), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816), (4.17287, -73.816)]","Acacías, Piedemonte, Meta, RAP (Especial) Central, Colombia",Acacías,Piedemonte,Colombia,16.970000000000006,96.0
5216690,Atelopus mittermeieri,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,mittermeieri,Válido,EN,"[(6.233333, -72.933333), (6.024056, -73.100167), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021308, -73.097318), (6.021308, -73.097318), (6.021308, -73.097318), (6.021308, -73.097318), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.029267, -73.115447), (6.029267, -73.115447), (6.029267, -73.115447), (6.029267, -73.115447), (6.029267, -73.115447), (6.029267, -73.115447), (6.029267, -73.115447), (6.027473, -73.11259), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455), (6.021319, -73.097455)]","El Playon, Coromoro, Guanentá, Santander, RAP Gran Santander, Colombia",,Guanentá,Colombia,8.875434782608703,96.7391304347826
5216654,Atelopus monohernandezii,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,monohernandezii,Válido,CR,"[(6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01456, -73.2157), (6.01853, -73.1929), (6.01853, -73.1929), (6.01853, -73.1929), (6.01853, -73.1929), (6.01853, -73.1929), (6.01853, -73.1929), (6.01853, -73.1929), (6.01853, -73.1929), (6.01853, -73.1929), (6.01826, -73.1931), (6.01826, -73.1931), (6.01826, -73.1931), (6.01826, -73.1931), (6.01826, -73.1931), (6.01826, -73.1931), (6.01826, -73.1931), (6.01826, -73.1931), (6.01826, -73.1931), (6.01826, -73.1931), (6.08118, -73.2003), (6.08118, -73.2003), (6.08118, -73.2003), (6.08118, -73.2003), (6.08118, -73.2003), (6.08118, -73.2003), (6.08118, -73.2003)]","asentamiento tao, Charalá, Gámbita, Comunera, Santander, RAP Gran Santander, Colombia",Charalá,Comunera,Colombia,11.529411764705875,96.1372549019608
5216688,Atelopus muisca,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,muisca,Válido,CR,"[(4.5802, -73.6833), (4.6195, -73.7215), (4.6195, -73.7215), (4.6195, -73.7215), (4.6195, -73.7215), (4.6195, -73.7215), (4.6195, -73.7215), (4.6195, -73.7215), (4.6195, -73.7215), (4.6195, -73.7215), (4.6195, -73.7215), (4.6195, -73.7215), (4.6195, -73.7215), (4.6195, -73.7215), (4.6195, -73.7215), (4.6195, -73.7215), (4.755397, -73.828987), (4.755397, -73.828987), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.571156, -73.780117), (4.571156, -73.780117), (4.658649, -74.095922), (4.658649, -74.095922), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.73637, -73.875), (4.55921, -73.6833), (4.55921, -73.6833), (4.609167, -73.718333), (4.6, -73.716667), (4.527447, -73.772519), (4.707508, -73.855403), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.658649, -74.095922), (4.658649, -74.095922), (4.527447, -73.772519), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.6, -73.716667), (4.52806, -73.78879), (4.609167, -73.718333), (4.609167, -73.718333)]","Junín, Guavio, RAP (Especial) Central, Colombia",,Guavio,Colombia,9.759384615384624,94.35384615384616
5216674,Atelopus nahumae,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,nahumae,Válido,EN,"[(10.996575, -73.745471), (11.001909, -74.108363), (11.05715, -74.164833), (11.195024, -74.087428), (11.122849, -74.081518), (11.084998, -74.030623), (11.03401, -74.031829), (10.918061, -73.816507), (11.006134, -74.069807), (11.005262, -74.017174), (11.021941, -74.055235), (11.181849, -74.128832), (10.8901, -74.0098), (10.8901, -74.0098), (10.8901, -74.0098), (10.8901, -74.0098), (10.8901, -74.0098), (10.8901, -74.0098), (10.8901, -74.0098), (10.8901, -74.0098), (10.8901, -74.0098), (10.8901, -74.0098), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (11.1073, -74.0486), (10.9151, -73.9406), (11.11069, -74.0451), (11.11069, -74.0451), (11.11069, -74.0451), (11.11069, -74.0451), (11.1227, -74.0517), (11.1227, -74.0517), (11.1227, -74.0517), (11.1227, -74.0517), (11.1227, -74.0517)]","Santa Marta, Magdalena, RAP Caribe, Colombia",,,Colombia,17.11,85.86111111111111
5216660,Atelopus nicefori,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,nicefori,Válido,CR,"[(6.41244, -76.0581), (6.39868, -76.0488), (6.39868, -76.0488), (6.37791, -76.0703), (6.37791, -76.0703), (6.37791, -76.0703), (6.37791, -76.0703), (6.37791, -76.0703), (6.37791, -76.0703), (6.37791, -76.0703), (6.37786, -76.0692), (6.37786, -76.0692), (6.37786, -76.0692), (6.37786, -76.0692), (6.37786, -76.0692), (6.37786, -76.0692), (6.37786, -76.0692), (6.37786, -76.0692), (6.37786, -76.0692), (6.37786, -76.0692), (6.37786, -76.0692), (6.37786, -76.0692), (6.37786, -76.0692), (6.37786, -76.0692), (6.37791, -76.0703), (6.41126, -76.04529), (6.41126, -76.04529), (6.41126, -76.04529), (6.41126, -76.04529), (6.41126, -76.04529), (6.19, -76.08), (6.37791, -76.0703), (6.39657, -76.0512), (6.37791, -76.0703), (6.37791, -76.0703), (6.37791, -76.0703), (6.37791, -76.0703), (6.37791, -76.0703), (6.37791, -76.0703), (6.37786, -76.0692), (6.37786, -76.0692)]","Urrao, Suroeste, Antioquia, RAP del Agua y la Montaña, Colombia",Urrao,Suroeste,Colombia,11.395853658536584,96.8780487804878
8298659,Atelopus nocturnus,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,nocturnus,Válido,CR,"[(6.941753, -75.156358), (6.978301, -75.111101), (6.978301, -75.111101), (6.978301, -75.111101), (6.978301, -75.111101), (6.978301, -75.111101), (6.978301, -75.111101), (6.978301, -75.111101), (6.978301, -75.111101), (6.983333, -75.134722)]","El Limon, Anorí, Nordeste, Antioquia, RAP del Agua y la Montaña, Colombia",Anorí,Nordeste,Colombia,15.023,99.0
7712378,Atelopus pastuso,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,pastuso,Válido,CR,[],,,,,,
5216694,Atelopus pedimarmoratus,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,pedimarmoratus,Válido,CR,"[(4.66667, -73.5)]","Vía Ubalá - Gachalá, Gachalá, Guavio, Cundinamarca, RAP (Especial) Central, Colombia",Gachalá,Guavio,Colombia,15.73,96.0
5216609,Atelopus petriruizi,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,petriruizi,Válido,CR,[],,,,,,
5216693,Atelopus pictiventris,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,pictiventris,Válido,CR,[],,,,,,
5216633,Atelopus quimbaya,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,quimbaya,Válido,CR,"[(4.735167, -75.579131), (4.65034, -75.4636), (4.62674, -75.452), (4.62674, -75.452), (4.62674, -75.452), (4.6307, -75.4727), (4.62818, -75.4567), (4.62818, -75.4567), (4.62818, -75.4567), (4.62818, -75.4567), (4.62818, -75.4567), (4.62818, -75.4567), (4.62818, -75.4567), (4.62987, -75.4638), (4.62942, -75.4653), (4.62942, -75.4653), (4.62942, -75.4653), (4.6307, -75.4727), (4.62942, -75.4653), (4.45044, -75.6422)]","Sendero Mirador de los humedales, Lisbran, Santa Rosa de Cabal, Risaralda, RAP Eje Cafetero, Colombia",Santa Rosa de Cabal,,Colombia,12.2595,89.75
5216700,Atelopus sanjosei,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,sanjosei,Válido,CR,"[(6.911944, -75.078333), (6.911944, -75.078333)]","Carrera 24, Amalfi, Nordeste, Antioquia, RAP del Agua y la Montaña, 052840, Colombia",Amalfi,Nordeste,Colombia,15.72,99.0
5216683,Atelopus sernai,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,sernai,Válido,CR,"[(6.6277, -75.6878), (6.785326, -75.671166), (6.785326, -75.671166), (6.785326, -75.671166), (6.785326, -75.671166), (6.785326, -75.671166), (6.6277, -75.6878), (6.6277, -75.6878), (6.6277, -75.6878), (6.6277, -75.6878), (6.6277, -75.6878), (6.785326, -75.671166), (6.785326, -75.671166), (6.785326, -75.671166), (6.785326, -75.671166), (5.82567, -75.2964), (6.35086, -75.6393), (6.33654, -75.6461), (6.33654, -75.6461), (6.33654, -75.6461), (6.33654, -75.6461), (6.34954, -75.6624), (6.33187, -75.6596), (6.33187, -75.6596), (6.33187, -75.6596), (6.33187, -75.6596), (6.33187, -75.6596), (6.605557, -75.666699)]","Belmira, Norte, Antioquia, RAP del Agua y la Montaña, Colombia",Belmira,Norte,Colombia,10.7025,85.03571428571429
5216671,Atelopus simulatus,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,simulatus,Válido,CR,"[(4.60537, -75.3449)]","El Silencio, Ibagué, Centro, Tolima, RAP (Especial) Central, 730018, Colombia",,Centro,Colombia,10.57,93.0
5216635,Atelopus sonsonensis,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,sonsonensis,Válido,CR,"[(5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77406, -75.153), (5.77275, -75.1666), (5.77406, -75.153)]","Cabuyal, Sonsón, Oriente, Antioquia, RAP del Agua y la Montaña, Colombia",,Oriente,Colombia,17.58499999999999,99.05
5216703,Atelopus subornatus,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,subornatus,Válido,CR,"[(4.755397, -73.828987), (4.741025, -73.837868), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.22598, -74.2519), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.707508, -73.855403), (4.709894, -73.860804), (4.709894, -73.860804), (4.709894, -73.860804), (4.709894, -73.860804), (4.709894, -73.860804), (4.709894, -73.860804), (4.707508, -73.855403), (4.06188, -74.433), (4.06188, -74.433), (4.707508, -73.855403), (4.709894, -73.860804), (4.709894, -73.860804), (4.756331, -73.828013), (4.659979, -73.801056), (4.4491, -74.28287), (4.4491, -74.28287), (4.26161, -74.2733), (4.26161, -74.2733), (4.26161, -74.2733), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26513, -74.2737), (4.26161, -74.2733), (4.26161, -74.2733), (4.26161, -74.2733), (4.26161, -74.2733)]","A las Lagunas de Buitrago, Guasca, Guavio, RAP (Especial) Central, Colombia",,Guavio,Colombia,10.24957142857142,91.75714285714284
2422192,Osornophryne percrassa,Animalia,Chordata,Amphibia,Anura,Bufonidae,Osornophryne,percrassa,Válido,VU,"[(4.477075, -75.484587), (4.444155, -75.400126), (5.34848, -75.30751), (5.34848, -75.30751), (5.34847, -75.30715), (5.348908, -75.30876), (5.348908, -75.30876), (5.348908, -75.30876), (4.19613, -75.58738), (4.09019, -75.71028), (4.09019, -75.71028), (4.090194, -75.710278), (4.090194, -75.710278), (4.24999, -75.63334), (4.081932, -75.594586), (4.900111, -75.230733), (4.900111, -75.230733), (5.72583, -75.25245), (4.4375, -75.6025), (4.372, -75.598833), (4.381083, -75.604111), (5.071833, -75.387), (4.430833, -75.580833), (4.432, -75.579639), (4.432889, -75.578139), (4.444556, -75.583694), (4.444833, -75.583611), (4.444333, -75.582528), (4.4445, -75.583), (4.47425, -75.493861), (4.466083, -75.494583), (4.469028, -75.495361), (4.4695, -75.485444), (4.468937, -75.490174), (4.468937, -75.490174), (4.255278, -75.54), (4.255278, -75.54), (4.253472, -75.557528), (4.253472, -75.557528), (4.253472, -75.557528), (4.242972, -75.556722), (4.255389, -75.539944), (4.255389, -75.539944), (4.255389, -75.550417), (5.06167, -75.33278), (4.468937, -75.490174), (5.09167, -75.45139), (5.17222, -75.35028), (5.17222, -75.35028), (5.17222, -75.35028), (5.17222, -75.35028), (5.17222, -75.35028), (5.17222, -75.35028), (4.473944, -75.494222), (5.38369, -75.28807), (4.98655, -75.40656), (4.98814, -75.40685), (5.057308, -75.362008), (4.872431, -75.168399), (4.872431, -75.168399), (4.81714, -75.27883), (4.50388, -75.5551), (5.0791, -75.1821), (5.0791, -75.1821), (5.0791, -75.1821), (5.0791, -75.1821), (5.0791, -75.1821), (5.0791, -75.1821), (5.0791, -75.182), (5.08, -75.17), (4.4701, -75.5621), (4.4701, -75.5621), (4.4701, -75.5621), (4.4701, -75.5621), (4.4701, -75.5621), (4.4701, -75.5621), (4.4701, -75.5621), (4.4701, -75.5621), (4.4701, -75.5621), (5.0791, -75.1821), (5.0791, -75.1821), (5.0791, -75.1821), (5.0676, -75.297), (5.0676, -75.297), (5.0676, -75.297), (5.0791, -75.1821), (5.0791, -75.1821), (5.0791, -75.1821), (5.0791, -75.1821), (5.0791, -75.1821), (5.08, -75.17), (5.0791, -75.1821), (5.0791, -75.1821), (5.07981, -75.17795), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.08444, -75.29357), (5.0676, -75.297), (5.0676, -75.297), (5.0676, -75.297), (5.0676, -75.297), (5.0791, -75.1821), (5.0791, -75.1821), (5.0791, -75.1821)]","La Escalera, Cajamarca, Centro, Tolima, RAP (Especial) Central, Colombia",Cajamarca,Centro,Colombia,5.367213114754108,96.65573770491804
2422196,Osornophryne talipes,Animalia,Chordata,Amphibia,Anura,Bufonidae,Osornophryne,talipes,Válido,VU,[],,,,,,
10722300,Rhaebo andinophrynoides,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhaebo,andinophrynoides,Válido,VU,[],,,,,,
8608994,Rhaebo atelopoides,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhaebo,atelopoides,Válido,CR,[],,,,,,
2423153,Rhaebo blombergi,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhaebo,blombergi,Válido,CR,"[(5.03333, -72.95), (5.03333, -72.95), (4.997171, -76.996686), (6.22745, -75.57273), (4.026449, -70.956385), (4.026449, -70.956385)]","Tilano, Páez, Lengupá, Boyacá, RAP (Especial) Central, Colombia",,Lengupá,Colombia,20.551666666666662,94.83333333333331
8464900,Rhaebo colomai,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhaebo,colomai,Válido,EN,[],,,,,,
5216977,Rhinella acrolopha,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhinella,acrolopha,Válido,EN,"[(8.031344, -77.21195), (8.031344, -77.21195), (8.031344, -77.21195), (8.031344, -77.21195), (8.031344, -77.21195), (8.031344, -77.21195), (5.77275, -75.1666), (8.16583, -77.29583), (8.271292, -77.922023), (8.271292, -77.922023), (8.08333, -77.88333)]","Unguía, Chocó, RAP Pacífico, Colombia",Unguía,,Colombia,18.26636363636364,98.45454545454544
5216885,Rhinella cristinae,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhinella,cristinae,Válido,EN,[],,,,,,
5216926,Rhinella lindae,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhinella,lindae,Válido,EN,"[(5.496111, -75.889167)]","Reserva Natural Fundación Bioconservancy, Por el lecho del río después de avalancha 13ENE23, La Mesenia, Jardín, Suroeste, Antioquia, RAP del Agua y la Montaña, Colombia",,Suroeste,Colombia,12.56,99.0
